,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
692,1,[47810],[0.0009568],0.0009568
693,1,[24330],[0.24423917],0.24423917
694,1,[17369],[0.001125],0.001125
695,1,[21250],[0.000611],0.000611
696,1,[35617],[0.9363],0.9363
697,1,[2346],[0.000988],0.000988
698,1,[39544],[0.57174],0.57174
699,1,[19395],[0.006157],0.006157
700,1,[34445],[1.75275],1.75275
701,3,"[37527, 34093, 46284]","[0.020121, 0.0009568, 0.00345244]",0.024530240000000002
702,1,[34695],[0.00093183],0.00093183
703,1,[37589],[0.0009],0.0009
704,1,[17385],[0.00071],0.00071
705,1,[17257],[0.001125],0.001125
706,1,[39504],[0.003365],0.003365
707,1,[34644],[0.02016],0.02016
708,1,[47287],[0.001],0.001
709,1,[44904],[0.119167],0.119167
710,1,[23624],[0.103],0.103
711,1,[30172],[0.0001],0.0001
712,1,[17445],[0.000646],0.000646
713,4,"[48022, 34369, 17144, 37452]","[0.39166253, 0.011231, 0.00037816, 0.074915]",0.47818669
714,1,[35066],[0.17304],0.17304
715,1,[2690],[0.253318],0.253318
716,1,[24338],[0.723],0.723
717,1,[17651],[0.163511],0.163511
718,1,[48404],[0.0001],0.0001
719,1,[17481],[0.163511],0.163511
720,1,[23343],[0.0009568],0.0009568
721,1,[23928],[0.62437233],0.62437233
722,1,[16938],[0.000852],0.000852
723,1,[2068],[0.0009958],0.0009958
724,1,[35461],[0.03],0.03
725,1,[24104],[0.001],0.001
726,1,[34083],[0.0009568],0.0009568
727,1,[840],[0.006222],0.006222
728,1,[18535],[0.006904],0.006904
729,1,[777],[0.006235],0.006235
730,1,[16931],[1.25],1.25
731,1,[16961],[0.00345244],0.00345244
732,1,[34742],[0.006729],0.006729
733,1,[39927],[0.01],0.01
734,1,[17427],[0.0321],0.0321
735,1,[19956],[3e-05],3e-05
736,1,[24335],[0.0001],0.0001
737,1,[18891],[0.001125],0.001125
738,1,[14608],[0.723],0.723
739,1,[37749],[0.134097],0.134097
740,1,[17747],[0.134097],0.134097
741,1,[34780],[0.01653],0.01653
742,1,[34446],[0.0007308],0.0007308
743,1,[47219],[1.276e-05],1.276e-05
744,1,[17422],[0.000646],0.000646
745,1,[39530],[0.000528],0.000528
746,1,[36485],[0.001125],0.001125
747,1,[41903],[0.0483],0.0483
748,1,[18676],[0.141674],0.141674
749,1,[21949],[0.001],0.001
750,1,[47876],[0.04],0.04
751,1,[34331],[0.0702768],0.0702768
752,1,[20750],[0.00066681],0.00066681
753,1,[28004],[0.0070748],0.0070748
754,1,[40034],[0.081744],0.081744
755,1,[23534],[0.031977],0.031977
756,1,[45673],[0.0001],0.0001
757,1,[24337],[6.135e-05],6.135e-05
758,1,[35050],[0.0009568],0.0009568
759,1,[17766],[0.006222],0.006222
760,1,[16933],[0.000266],0.000266
761,1,[3140],[0.000611],0.000611
762,1,[939],[0.001],0.001
763,1,[18435],[0.00816903],0.00816903
764,1,[36102],[0.00430529],0.00430529
765,1,[1464],[0.609348],0.609348
766,1,[34324],[0.00108],0.00108
767,6,"[17140, 17192, 48220, 34696, 47938, 18035]","[6.135e-05, 0.000852, 0.001, 0.000322, 0.006222, 0.001125]",0.00958235
768,1,[17218],[0.001125],0.001125
769,1,[20230],[0.050449],0.050449
770,1,[34568],[0.54717],0.54717
771,1,[48385],[0.0505],0.0505
772,1,[23910],[0.000646],0.000646
773,1,[40066],[0.0001],0.0001
774,1,[41548],[0.028782],0.028782
775,1,[5895],[0.0009568],0.0009568
776,1,[18025],[0.0009958],0.0009958
777,1,[24035],[0.00056],0.00056
778,1,[17155],[0.001],0.001
779,1,[35108],[0.0001],0.0001
780,1,[34742],[0.006729],0.006729
781,1,[16944],[0.006235],0.006235
782,1,[6228],[0.001],0.001
783,1,[17783],[2.414e-05],2.414e-05
784,1,[34446],[0.0007308],0.0007308
785,1,[24035],[0.00056],0.00056
786,1,[20549],[0.001],0.001
787,1,[27396],[1.56427],1.56427
788,1,[27071],[0.02],0.02
789,1,[47676],[0.00955333],0.00955333
790,1,[18535],[0.006904],0.006904
791,1,[20012],[0.012365],0.012365
792,1,[27831],[0.01],0.01
793,1,[17665],[0.00042],0.00042
794,2,"[39866, 14627]","[0.000603, 0.163]",0.163603
795,2,"[37206, 2390]","[2.4e-05, 0.00112]",0.0011439999999999998
796,1,[28161],[0.002793],0.002793
797,1,[17131],[0.0018891],0.0018891
798,1,[18747],[0.00449],0.00449
799,1,[11822],[0.0035606],0.0035606
800,1,[23338],[0.49558119],0.49558119
801,1,[24333],[1.46035],1.46035
802,1,[24326],[0.0004],0.0004
803,1,[47240],[2.56986114],2.56986114
804,1,[17387],[0.0001],0.0001
805,1,[19813],[0.001],0.001
806,1,[17481],[0.163511],0.163511
807,1,[34039],[0.06],0.06
808,1,[17437],[0.001],0.001
809,1,[40012],[0.00105],0.00105
810,1,[17235],[0.00058347],0.00058347
811,1,[22786],[0.010036],0.010036
812,1,[2453],[0.27],0.27
813,1,[35298],[0.006],0.006
814,4,"[34099, 16964, 17183, 30222]","[0.7943, 0.003434, 0.000166, 0.028782]",0.826682
815,1,[37188],[0.01],0.01
816,1,[219],[0.00296],0.00296
817,1,[30215],[0.285304],0.285304
818,1,[47212],[0.001826],0.001826
819,1,[8290],[0.020912],0.020912
820,1,[24328],[0.29626047],0.29626047
821,1,[34465],[0.05936],0.05936
822,1,[17165],[0.0009568],0.0009568
823,1,[19645],[0.000852],0.000852
824,1,[14834],[0.009155],0.009155
825,1,[36102],[0.00430529],0.00430529
826,1,[47659],[0.001],0.001
827,1,[23398],[0.020912],0.020912
828,1,[27073],[1.1983904],1.1983904
829,1,[34666],[0.129],0.129
830,1,[40436],[0.000216],0.000216
831,1,[41789],[0.22019],0.22019
832,1,[35065],[0.002997],0.002997
833,1,[17242],[0.0009958],0.0009958
834,1,[2093],[0.08764034],0.08764034
835,1,[18471],[0.00288],0.00288
836,1,[34455],[0.025238],0.025238
837,1,[41642],[0.0001],0.0001
838,1,[33024],[0.02],0.02
839,1,[27557],[0.0170786],0.0170786
840,1,[46019],[0.00057134],0.00057134
841,1,[34742],[0.006729],0.006729
842,1,[35050],[0.0009568],0.0009568
843,1,[23669],[0.061],0.061
844,1,[16923],[0.001125],0.001125
845,1,[41407],[0.08151985],0.08151985
846,1,[17428],[0.30705],0.30705
847,1,[17386],[0.021952],0.021952
848,1,[37583],[0.004511],0.004511
849,2,"[35298, 41642]","[0.006, 0.0001]",0.0061
850,1,[24333],[1.46035],1.46035
851,1,[47018],[0.001125],0.001125
852,1,[15196],[0.01319738],0.01319738
853,1,[44451],[0.009683],0.009683
854,1,[20752],[0.30705],0.30705
855,2,"[32267, 33631]","[0.7637, 0.027193]",0.7908930000000001
856,1,[1458],[0.000322],0.000322
857,1,[17801],[0.00093183],0.00093183
858,1,[2346],[0.000988],0.000988
859,1,[17387],[0.0001],0.0001
860,1,[37190],[0.029526],0.029526
861,1,[17154],[0.00015121],0.00015121
862,1,[17808],[0.103],0.103
863,1,[14511],[0.00094812],0.00094812
864,1,[37584],[1.555],1.555
865,1,[34482],[0.004039],0.004039
866,2,"[34248, 17369]","[1.276e-05, 0.001125]",0.0011377599999999998
867,16,"[24371, 20750, 47019, 34568, 17902, 35096, 34696, 37188, 41727, 40896, 37452, 17506, 11419, 41642, 36956, 37429]","[0.001, 0.00066681, 0.00296, 0.54717, 0.009155, 0.0035158, 0.000322, 0.01, 0.0009568, 0.039855, 0.074915, 0.00094812, 0.83, 0.0001, 3e-05, 0.000322]",1.5219165299999997
868,1,[17377],[0.008],0.008
869,1,[47654],[0.03312],0.03312
870,1,[20243],[0.000646],0.000646
871,1,[17513],[0.0001],0.0001
872,1,[3430],[0.001376],0.001376
873,1,[43071],[0.001125],0.001125
874,1,[2873],[0.014749],0.014749
875,1,[11822],[0.0035606],0.0035606
876,1,[24371],[0.001],0.001
877,1,[48249],[0.074915],0.074915
878,1,[34560],[0.001617],0.001617
879,2,"[17512, 44873]","[0.000611, 0.723]",0.723611
880,1,[45460],[0.00094812],0.00094812
881,1,[23913],[0.48],0.48
882,1,[48161],[0.001],0.001
883,1,[37584],[1.555],1.555
884,1,[34484],[0.0194],0.0194
885,1,[23684],[0.003157],0.003157
886,1,[37584],[1.555],1.555
887,1,[29876],[0.0009568],0.0009568
888,1,[27618],[0.0009568],0.0009568
889,1,[13505],[0.0009568],0.0009568
890,1,[43530],[0.01319738],0.01319738
891,1,[23534],[0.031977],0.031977
892,1,[34308],[0.002554],0.002554
893,1,[17808],[0.103],0.103
894,1,[37051],[0.141674],0.141674
895,1,[2083],[5.08e-06],5.08e-06
896,1,[34455],[0.025238],0.025238
897,1,[20752],[0.30705],0.30705
898,1,[34483],[0.09],0.09
899,2,"[39731, 30213]","[0.000646, 0.071824]",0.07246999999999999
900,1,[21038],[0.006755],0.006755
901,1,[39546],[0.81],0.81
902,1,[24473],[0.00054],0.00054
903,3,"[34112, 37051, 34069]","[0.00056, 0.141674, 0.009683]",0.151917
904,1,[2511],[0.001125],0.001125
905,1,[23534],[0.031977],0.031977
906,1,[23291],[0.00052922],0.00052922
907,1,[17120],[0.0001],0.0001
908,1,[2095],[0.000704],0.000704
909,1,[17484],[0.18921641],0.18921641
910,6,"[26910, 20293, 37051, 34742, 34038, 17499]","[0.00036221, 0.055245, 0.141674, 0.006729, 0.04, 0.2248]",0.46881021
911,1,[20750],[0.00066681],0.00066681
912,1,[34658],[0.001],0.001
913,1,[33929],[0.118],0.118
914,1,[43777],[0.54216475],0.54216475
915,1,[41246],[0.001],0.001
916,1,[34108],[0.0009568],0.0009568
917,1,[23723],[0.050597],0.050597
918,1,[34334],[0.02],0.02
919,1,[17257],[0.001125],0.001125
920,1,[10085],[0.001],0.001
921,1,[24035],[0.00056],0.00056
922,1,[2671],[0.253318],0.253318
923,1,[4723],[0.0009568],0.0009568
924,1,[35294],[0.006185],0.006185
925,1,[33840],[0.0009568],0.0009568
926,1,[34387],[0.00434296],0.00434296
927,1,[33519],[0.050449],0.050449
928,1,[17735],[0.0009568],0.0009568
929,2,"[34386, 2361]","[5.08e-06, 0.0009568]",0.0009618799999999999
930,1,[41407],[0.08151985],0.08151985
931,1,[32608],[0.020335],0.020335
932,1,[23534],[0.031977],0.031977
933,1,[34382],[1.6],1.6
934,1,[44245],[0.0001],0.0001
935,1,[7912],[0.002568],0.002568
936,1,[48006],[0.000611],0.000611
937,1,[34386],[5.08e-06],5.08e-06
938,1,[34336],[0.001125],0.001125
939,1,[19861],[0.055245],0.055245
940,1,[17157],[0.08006072],0.08006072
941,1,[20639],[0.05],0.05
942,1,[35291],[0.003772],0.003772
943,1,[17387],[0.0001],0.0001
944,1,[37202],[0.0009958],0.0009958
945,2,"[34327, 40708]","[0.00108, 1.35e-05]",0.0010935
946,1,[2476],[0.0009568],0.0009568
947,1,[35622],[0.0009568],0.0009568
948,2,"[1927, 31529]","[0.0009568, 0.0015]",0.0024568
949,1,[38281],[0.384],0.384
950,1,[18296],[0.02298751],0.02298751
951,1,[37158],[0.0009568],0.0009568
952,1,[19723],[0.001],0.001
953,1,[34095],[0.00345244],0.00345244
954,1,[20319],[0.556999],0.556999
955,1,[47810],[0.0009568],0.0009568
956,1,[34083],[0.0009568],0.0009568
957,1,[1667],[0.0009958],0.0009958
958,1,[35693],[0.384],0.384
959,1,[2925],[0.000132],0.000132
960,1,[34436],[0.217191],0.217191
961,3,"[34379, 20190, 47259]","[0.0263, 0.461433, 0.003772]",0.49150499999999997
962,1,[33092],[1.181],1.181
963,1,[34619],[0.050449],0.050449
964,1,[16983],[0.031977],0.031977
965,1,[47943],[0.0009568],0.0009568
966,1,[17534],[0.001254],0.001254
967,1,[34369],[0.011231],0.011231
968,1,[17350],[0.01],0.01
969,1,[34582],[0.00094812],0.00094812
970,1,[17529],[0.001],0.001
971,1,[34264],[0.004576],0.004576
972,4,"[2925, 40768, 23681, 45404]","[0.000132, 0.001, 0.163, 0.000611]",0.164743
973,1,[24335],[0.0001],0.0001
974,1,[18461],[0.00021],0.00021
975,1,[2051],[0.020912],0.020912
976,1,[46817],[0.04576],0.04576
977,1,[34069],[0.009683],0.009683
978,1,[1060],[0.000166],0.000166
979,1,[46774],[0.0003],0.0003
980,1,[34137],[7.423e-05],7.423e-05
981,1,[35394],[0.001],0.001
982,1,[14856],[0.001125],0.001125
983,2,"[18650, 47659]","[0.32916, 0.001]",0.33016
984,1,[30014],[0.00058347],0.00058347
985,1,[27408],[2.356],2.356
986,1,[35693],[0.384],0.384
987,1,[17155],[0.001],0.001
988,2,"[34336, 35098]","[0.001125, 0.15]",0.15112499999999998
989,1,[34384],[0.000792],0.000792
990,1,[24035],[0.00056],0.00056
991,1,[23699],[0.05936],0.05936
992,1,[17183],[0.000166],0.000166
993,2,"[19624, 37569]","[0.008924, 0.001]",0.009923999999999999
994,1,[34061],[0.072],0.072
995,1,[2925],[0.000132],0.000132
996,1,[37759],[0.21735],0.21735
997,1,[41591],[0.56],0.56
998,2,"[47082, 34312]","[0.0263, 0.09482638]",0.12112638
999,1,[47810],[0.0009568],0.0009568
1000,1,[17154],[0.00015121],0.00015121
1001,1,[39599],[0.0035606],0.0035606
1002,2,"[41727, 11512]","[0.0009568, 3.4e-05]",0.0009908
1003,1,[17257],[0.001125],0.001125
1004,1,[1153],[0.0009568],0.0009568
1005,1,[17386],[0.021952],0.021952
1006,1,[15236],[0.0062613],0.0062613
1007,2,"[199, 18667]","[0.093329, 1.278972]",1.372301
1008,1,[35400],[0.071824],0.071824
1009,1,[37151],[0.10494707],0.10494707
1010,1,[41903],[0.0483],0.0483
1011,2,"[35501, 47287]","[0.0009568, 0.001]",0.0019568
1012,1,[41642],[0.0001],0.0001
1013,1,[1351],[0.0004788],0.0004788
1014,1,[24035],[0.00056],0.00056
1015,1,[35369],[0.02918044],0.02918044
1016,1,[34302],[0.00391763],0.00391763
1017,1,[34379],[0.0263],0.0263
1018,1,[20301],[0.0001],0.0001
1019,1,[47259],[0.003772],0.003772
1020,1,[19907],[0.006222],0.006222
1021,1,[34382],[1.6],1.6
1022,1,[27677],[0.0009568],0.0009568
1023,1,[37583],[0.004511],0.004511
1024,1,[34589],[6.75e-06],6.75e-06
1025,1,[37584],[1.555],1.555
1026,1,[40450],[0.028782],0.028782
1027,1,[37266],[0.0035606],0.0035606
1028,1,[17208],[0.05936],0.05936
1029,1,[33133],[0.001125],0.001125
1030,1,[37190],[0.029526],0.029526
1031,1,[37584],[1.555],1.555
1032,1,[31778],[0.000104],0.000104
1033,1,[34437],[0.01],0.01
1034,1,[46817],[0.04576],0.04576
1035,1,[33975],[0.0002],0.0002
1036,1,[34740],[0.0035158],0.0035158
1037,2,"[23928, 34696]","[0.62437233, 0.000322]",0.6246943300000001
1038,1,[41795],[0.00863],0.00863
1039,1,[34778],[0.000104],0.000104
1040,1,[34160],[0.0009568],0.0009568
1041,2,"[34744, 35400]","[0.0192, 0.071824]",0.091024
1042,1,[38766],[0.0009568],0.0009568
1043,1,[47755],[0.000121],0.000121
1044,1,[38216],[0.000603],0.000603
1045,1,[11318],[0.010036],0.010036
1046,1,[17529],[0.001],0.001
1047,1,[44855],[0.00093183],0.00093183
1048,1,[47240],[2.56986114],2.56986114
1049,1,[24371],[0.001],0.001
1050,1,[35318],[0.081744],0.081744
1051,1,[18535],[0.006904],0.006904
1052,1,[37526],[0.02331],0.02331
1053,1,[34425],[0.0009958],0.0009958
1054,1,[34097],[0.831],0.831
1055,1,[17658],[0.0009568],0.0009568
1056,1,[17183],[0.000166],0.000166
1057,1,[46705],[0.014047],0.014047
1058,1,[17719],[0.001125],0.001125
1059,2,"[4536, 34582]","[0.028782, 0.00094812]",0.02973012
1060,1,[34334],[0.02],0.02
1061,1,[34182],[0.0002],0.0002
1062,1,[35952],[0.001],0.001
1063,1,[23946],[0.00056],0.00056
1064,1,[15748],[0.0009539],0.0009539
1065,1,[17482],[0.178748],0.178748
1066,1,[34481],[0.21735],0.21735
1067,1,[47240],[2.56986114],2.56986114
1068,1,[40874],[0.0038214],0.0038214
1069,1,[36102],[0.00430529],0.00430529
1070,1,[16047],[0.0009568],0.0009568
1071,2,"[36014, 47259]","[6.883e-05, 0.003772]",0.0038408300000000004
1072,1,[19598],[0.002997],0.002997
1073,1,[35577],[0.006235],0.006235
1074,1,[30213],[0.071824],0.071824
1075,1,[4494],[0.205264],0.205264
1076,1,[34379],[0.0263],0.0263
1077,1,[17154],[0.00015121],0.00015121
1078,1,[34742],[0.006729],0.006729
1079,1,[19686],[6.135e-05],6.135e-05
1080,1,[23153],[1.379e-05],1.379e-05
1081,1,[34098],[0.031255],0.031255
1082,1,[23681],[0.163],0.163
1083,1,[30171],[0.13395791],0.13395791
1084,1,[2476],[0.0009568],0.0009568
1085,1,[17138],[0.17],0.17
1086,1,[34534],[1.276e-05],1.276e-05
1087,1,[48231],[0.04],0.04
1088,1,[45733],[0.00061861],0.00061861
1089,1,[30213],[0.071824],0.071824
1090,1,[52910],[0.004511],0.004511
1091,2,"[34342, 30531]","[0.0009568, 0.00836071]",0.009317510000000001
1092,1,[34508],[0.03232226],0.03232226
1093,1,[34742],[0.006729],0.006729
1094,1,[17183],[0.000166],0.000166
1095,1,[35221],[7.423e-05],7.423e-05
1096,2,"[39660, 23855]","[0.001, 0.0035158]",0.0045158
1097,1,[34563],[0.526842],0.526842
1098,1,[40340],[0.000603],0.000603
1099,1,[12094],[0.0009958],0.0009958
1100,1,[39640],[0.002007],0.002007
1101,1,[34355],[0.7637],0.7637
1102,1,[37945],[0.0009568],0.0009568
1103,1,[16972],[0.000603],0.000603
1104,4,"[39532, 48220, 34387, 39599]","[0.08, 0.001, 0.00434296, 0.0035606]",0.08890355999999999
1105,1,[44042],[2.4e-05],2.4e-05
1106,1,[39253],[0.0493],0.0493
1107,1,[17841],[0.62437233],0.62437233
1108,1,[44265],[0.001125],0.001125
1109,1,[14475],[0.001125],0.001125
1110,1,[46342],[0.01],0.01
1111,1,[45722],[0.000611],0.000611
1112,1,[4301],[0.012365],0.012365
1113,1,[17704],[0.0009568],0.0009568
1114,1,[18265],[0.15],0.15
1115,1,[35952],[0.001],0.001
1116,1,[40012],[0.00105],0.00105
1117,1,[47259],[0.003772],0.003772
1118,1,[39786],[0.119952],0.119952
1119,1,[44265],[0.001125],0.001125
1120,1,[37151],[0.10494707],0.10494707
1121,1,[37429],[0.000322],0.000322
1122,1,[35258],[0.005242],0.005242
1123,1,[34568],[0.54717],0.54717
1124,1,[34679],[0.013735],0.013735
1125,1,[48381],[0.00024],0.00024
1126,2,"[19626, 39507]","[1.12, 0.18921641]",1.30921641
1127,1,[46817],[0.04576],0.04576
1128,1,[34058],[0.0009568],0.0009568
1129,1,[34296],[0.0009568],0.0009568
1130,1,[43813],[1.376],1.376
1131,1,[37490],[0.001125],0.001125
1132,1,[17473],[0.0001],0.0001
1133,1,[34097],[0.831],0.831
1134,1,[34488],[0.006222],0.006222
1135,1,[49584],[0.00053478],0.00053478
1136,1,[4129],[0.001125],0.001125
1137,1,[34791],[0.050449],0.050449
1138,1,[28021],[0.001],0.001
1139,1,[17259],[0.001125],0.001125
1140,1,[17165],[0.0009568],0.0009568
1141,1,[30174],[0.0001],0.0001
1142,1,[34059],[0.7637],0.7637
1143,2,"[39628, 40519]","[0.0371462, 0.06]",0.09714619999999999
1144,1,[19726],[0.000735],0.000735
1145,1,[37583],[0.004511],0.004511
1146,1,[43296],[0.001],0.001
1147,1,[3220],[0.00198],0.00198
1148,1,[17271],[1.0125],1.0125
1149,1,[17272],[0.384],0.384
1150,1,[16270],[0.003017],0.003017
1151,2,"[45697, 17428]","[0.05625, 0.30705]",0.3633
1152,1,[34581],[0.000715],0.000715
1153,1,[17704],[0.0009568],0.0009568
1154,1,[34301],[0.001252],0.001252
1155,1,[37449],[0.014586],0.014586
1156,1,[47287],[0.001],0.001
1157,1,[19488],[0.017281],0.017281
1158,1,[939],[0.001],0.001
1159,1,[36063],[0.79],0.79
1160,1,[34374],[0.053006],0.053006
1161,1,[20639],[0.05],0.05
1162,1,[34673],[1.1983904],1.1983904
1163,1,[41913],[0.055245],0.055245
1164,1,[34111],[0.006222],0.006222
1165,1,[23534],[0.031977],0.031977
1166,1,[35872],[0.01277],0.01277
1167,1,[48309],[0.001],0.001
1168,1,[17259],[0.001125],0.001125
1169,1,[24471],[0.21735],0.21735
1170,1,[34742],[0.006729],0.006729
1171,1,[47287],[0.001],0.001
1172,1,[18034],[0.0015],0.0015
1173,1,[47768],[0.134097],0.134097
1174,1,[43747],[0.0009568],0.0009568
1175,1,[17435],[0.0001],0.0001
1176,1,[34264],[0.004576],0.004576
1177,1,[23292],[0.00642],0.00642
1178,1,[17462],[1.6028],1.6028
1179,1,[36087],[0.006893],0.006893
1180,1,[30174],[0.0001],0.0001
1181,1,[24337],[6.135e-05],6.135e-05
1182,1,[27613],[0.24861992],0.24861992
1183,1,[41903],[0.0483],0.0483
1184,1,[34723],[0.055],0.055
1185,1,[46893],[0.0001],0.0001
1186,1,[34264],[0.004576],0.004576
1187,1,[1102],[0.00057134],0.00057134
1188,1,[46966],[0.00112],0.00112
1189,1,[40450],[0.028782],0.028782
1190,1,[3005],[0.006222],0.006222
1191,1,[17272],[0.384],0.384
1192,2,"[17154, 48006]","[0.00015121, 0.000611]",0.00076221
1193,1,[34068],[5.08e-06],5.08e-06
1194,1,[24471],[0.21735],0.21735
1195,1,[46848],[0.0009568],0.0009568
1196,1,[47276],[0.000322],0.000322
1197,1,[36041],[0.00061164],0.00061164
1198,1,[42877],[0.00094812],0.00094812
1199,1,[47092],[0.141674],0.141674
1200,1,[46705],[0.014047],0.014047
1201,1,[17207],[0.67973333],0.67973333
1202,1,[34280],[0.30705],0.30705
1203,1,[47681],[0.001125],0.001125
1204,1,[20248],[0.010036],0.010036
1205,1,[24376],[0.001125],0.001125
1206,1,[36022],[0.06],0.06
1207,1,[11419],[0.83],0.83
1208,1,[163],[0.28052],0.28052
1209,1,[2470],[0.05936],0.05936
1210,1,[37449],[0.014586],0.014586
1211,1,[46705],[0.014047],0.014047
1212,1,[34742],[0.006729],0.006729
1213,1,[41563],[0.00054],0.00054
1214,1,[34296],[0.0009568],0.0009568
1215,1,[17481],[0.163511],0.163511
1216,1,[20361],[0.08],0.08
1217,1,[47117],[0.00362],0.00362
1218,1,[35175],[1.6028],1.6028
1219,1,[48445],[0.2293869],0.2293869
1220,1,[35369],[0.02918044],0.02918044
1221,1,[47876],[0.04],0.04
1222,1,[47018],[0.001125],0.001125
1223,1,[15196],[0.01319738],0.01319738
1224,1,[41915],[0.001841],0.001841
1225,1,[34130],[5.549e-05],5.549e-05
1226,1,[163],[0.28052],0.28052
1227,1,[17147],[0.52040364],0.52040364
1228,1,[34433],[0.027193],0.027193
1229,1,[20293],[0.055245],0.055245
1230,1,[35101],[0.0009568],0.0009568
1231,1,[19645],[0.000852],0.000852
1232,1,[24333],[1.46035],1.46035
1233,1,[1978],[0.109],0.109
1234,1,[18266],[3.4e-05],3.4e-05
1235,1,[47757],[7.71e-06],7.71e-06
1236,1,[11176],[1.379e-05],1.379e-05
1237,1,[34560],[0.001617],0.001617
1238,1,[29012],[0.028782],0.028782
1239,1,[20673],[0.214957],0.214957
1240,1,[35251],[0.0009568],0.0009568
1241,1,[20316],[0.001125],0.001125
1242,1,[35200],[0.0144],0.0144
1243,2,"[37584, 34780]","[1.555, 0.01653]",1.5715299999999999
1244,1,[17235],[0.00058347],0.00058347
1245,1,[24355],[0.076162],0.076162
1246,1,[38146],[0.06],0.06
1247,1,[17177],[3e-05],3e-05
1248,1,[3136],[0.00345244],0.00345244
1249,1,[34099],[0.7943],0.7943
1250,1,[48229],[0.00036575],0.00036575
1251,1,[41642],[0.0001],0.0001
1252,1,[30085],[0.00052],0.00052
1253,1,[41904],[0.0001],0.0001
1254,1,[36024],[0.0009568],0.0009568
1255,1,[21663],[0.002956],0.002956
1256,1,[47304],[0.001],0.001
1257,1,[34308],[0.002554],0.002554
1258,1,[5689],[0.31],0.31
1259,1,[37266],[0.0035606],0.0035606
1260,1,[16966],[0.03],0.03
1261,1,[34327],[0.00108],0.00108
1262,1,[37153],[9e-06],9e-06
1263,1,[30531],[0.00836071],0.00836071
1264,1,[3175],[0.00090593],0.00090593
1265,1,[24415],[0.070148],0.070148
1266,1,[36102],[0.00430529],0.00430529
1267,1,[45745],[0.010481],0.010481
1268,1,[35112],[0.006904],0.006904
1269,4,"[2098, 19668, 199, 35401]","[0.00449, 0.025238, 0.093329, 0.001]",0.124057
1270,1,[44220],[0.000611],0.000611
1271,1,[37490],[0.001125],0.001125
1272,1,[41373],[0.03232226],0.03232226
1273,1,[34811],[0.03968489],0.03968489
1274,1,[44901],[0.00061861],0.00061861
1275,2,"[17529, 41373]","[0.001, 0.03232226]",0.03332226
1276,1,[35212],[0.0009568],0.0009568
1277,1,[39504],[0.003365],0.003365
